Model,MSO64B
Channel,CH1,,Channel,CH2,,Channel,REF1,,Channel,REF2
Label,,,Label,,,Label,CH1,,Label,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000,,Record Length,5000,,Record Length,5000
Zero Index,349.87500000,,Zero Index,349.87500000,,Zero Index,349.11328125,,Zero Index,349.11328125
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000,,yPosition,2.160000,,yPosition,2.180000

Labels,,,,Labels,CH1,,Labels,CH2
3.12410000e-06,8.78125000e-03,1.03906250e-02,,3.12470938e-06,-2.15624995e-03,,3.12470938e-06,1.60937496e-02
3.12490000e-06,9.37500000e-05,3.43750000e-03,,3.12550938e-06,6.75000018e-03,,3.12550938e-06,5.15625020e-03
3.12570000e-06,3.15625000e-03,3.12500000e-03,,3.12630938e-06,7.81250000e-03,,3.12630938e-06,1.28906248e-02
3.12650000e-06,4.71875000e-03,6.32812500e-03,,3.12710937e-06,4.62500006e-03,,3.12710937e-06,1.24218753e-02
3.12730000e-06,7.43750000e-03,4.29687500e-03,,3.12790937e-06,3.43749998e-03,,3.12790937e-06,4.06249985e-03
3.12810000e-06,3.87500000e-03,5.00000000e-03,,3.12870938e-06,4.00000019e-03,,3.12870938e-06,8.12499970e-03
3.12890000e-06,9.53125000e-03,5.62500000e-03,,3.12950938e-06,7.28124985e-03,,3.12950938e-06,6.17187517e-03
3.12970000e-06,1.56250000e-04,2.34375000e-03,,3.13030938e-06,5.34375012e-03,,3.13030938e-06,1.34375002e-02
3.13050000e-06,7.18750000e-03,1.17187500e-02,,3.13110938e-06,5.31250006e-03,,3.13110938e-06,1.19531248e-02
3.13130000e-06,6.87500000e-04,3.43750000e-03,,3.13190938e-06,2.37499992e-03,,3.13190938e-06,1.12500004e-02
3.13210000e-06,8.40625000e-03,4.53125000e-03,,3.13270938e-06,3.65624996e-03,,3.13270938e-06,1.39843747e-02
3.13290000e-06,5.90625000e-03,1.15625000e-02,,3.13350937e-06,2.71874992e-03,,3.13350937e-06,7.73437507e-03
3.13370000e-06,6.21875000e-03,8.82812500e-03,,3.13430938e-06,5.68749988e-03,,3.13430938e-06,4.21875017e-03
3.13450000e-06,2.28125000e-03,1.74218750e-02,,3.13510938e-06,6.87499996e-03,,3.13510938e-06,1.13281254e-02
3.13530000e-06,3.46875000e-03,4.53125000e-03,,3.13590938e-06,7.12500000e-03,,3.13590938e-06,7.81249983e-05
3.13610000e-06,8.28125000e-03,5.70312500e-03,,3.13670938e-06,5.53125003e-03,,3.13670938e-06,1.09374998e-02
3.13690000e-06,1.18125000e-02,1.61718750e-02,,3.13750938e-06,-1.06250006e-03,,3.13750938e-06,4.06249985e-03
3.13770000e-06,1.62500000e-03,1.51562500e-02,,3.13830938e-06,1.02187498e-02,,3.13830938e-06,9.60937515e-03
3.13850000e-06,7.31250000e-03,3.90625000e-03,,3.13910937e-06,7.06249988e-03,,3.13910937e-06,1.07812500e-02
3.13930000e-06,1.00312500e-02,1.56250000e-03,,3.13990938e-06,8.00000038e-03,,3.13990938e-06,1.85937509e-02
3.14010000e-06,7.50000000e-03,7.65625000e-03,,3.14070938e-06,5.56250010e-03,,3.14070938e-06,-1.48437498e-03
3.14090000e-06,2.06250000e-03,1.47656250e-02,,3.14150938e-06,7.09374994e-03,,3.14150938e-06,6.48437487e-03
3.14170000e-06,5.43750000e-03,1.32812500e-03,,3.14230938e-06,1.56249997e-04,,3.14230938e-06,1.33593753e-02
3.14250000e-06,4.00000000e-03,1.17968750e-02,,3.14310938e-06,1.56250002e-03,,3.14310938e-06,1.19531248e-02
3.14330000e-06,4.87500000e-03,1.52343750e-02,,3.14390938e-06,4.59375000e-03,,3.14390938e-06,3.98437493e-03
3.14410000e-06,4.87500000e-03,8.04687500e-03,,3.14470937e-06,8.81250016e-03,,3.14470937e-06,8.28124955e-03
3.14490000e-06,4.71875000e-03,1.13281250e-02,,3.14550938e-06,3.46875004e-03,,3.14550938e-06,1.20312497e-02
3.14570000e-06,3.71875000e-03,3.98437500e-03,,3.14630938e-06,7.24999979e-03,,3.14630938e-06,7.34374998e-03
3.14650000e-06,6.84375000e-03,4.92187500e-03,,3.14710938e-06,-6.24999986e-04,,3.14710938e-06,6.79687504e-03
3.14730000e-06,2.00000000e-03,9.60937500e-03,,3.14790938e-06,7.18750013e-03,,3.14790938e-06,9.45312530e-03
3.14810000e-06,6.21875000e-03,1.12500000e-02,,3.14870938e-06,7.65625015e-03,,3.14870938e-06,7.42187491e-03
3.14890000e-06,4.81250000e-03,3.43750000e-03,,3.14950938e-06,9.65624955e-03,,3.14950938e-06,1.07812500e-02
3.14970000e-06,1.15937500e-02,5.46875000e-03,,3.15030937e-06,2.81250011e-03,,3.15030937e-06,8.59375019e-03
3.15050000e-06,-3.75000000e-04,-1.01562500e-03,,3.15110938e-06,2.78125005e-03,,3.15110938e-06,5.46874991e-03
3.15130000e-06,1.13437500e-02,8.43750000e-03,,3.15190938e-06,7.96874985e-03,,3.15190938e-06,5.54687483e-03
3.15210000e-06,6.93750000e-03,7.57812500e-03,,3.15270938e-06,2.90625007e-03,,3.15270938e-06,1.28906248e-02
3.15290000e-06,8.46875000e-03,1.81250000e-02,,3.15350938e-06,5.49999997e-03,,3.15350938e-06,1.12500004e-02
3.15370000e-06,-9.68750000e-04,9.84375000e-03,,3.15430938e-06,5.46874991e-03,,3.15430938e-06,7.42187491e-03
3.15450000e-06,9.00000000e-03,6.79687500e-03,,3.15510938e-06,1.09999999e-02,,3.15510938e-06,1.21093746e-02
3.15530000e-06,6.40625000e-03,8.59375000e-04,,3.15590937e-06,1.53124996e-03,,3.15590937e-06,8.59375019e-03
3.15610000e-06,7.59375000e-03,1.69531250e-02,,3.15670938e-06,8.53125006e-03,,3.15670938e-06,4.84375004e-03
3.15690000e-06,4.15625000e-03,3.75000000e-03,,3.15750938e-06,5.46874991e-03,,3.15750938e-06,1.40624996e-02
3.15770000e-06,8.71875000e-03,4.68750000e-04,,3.15830938e-06,-1.09375000e-03,,3.15830938e-06,3.28124990e-03
3.15850000e-06,5.37500000e-03,1.09375000e-02,,3.15910938e-06,1.10312495e-02,,3.15910938e-06,5.70312515e-03
3.15930000e-06,6.71875000e-03,1.00781250e-02,,3.15990938e-06,3.93750006e-03,,3.15990938e-06,1.47656249e-02
3.16010000e-06,5.62500000e-04,7.42187500e-03,,3.16070938e-06,8.87500029e-03,,3.16070938e-06,1.39062498e-02
3.16090000e-06,2.53125000e-03,5.46875000e-03,,3.16150937e-06,4.71874978e-03,,3.16150937e-06,7.96874985e-03
3.16170000e-06,6.62500000e-03,9.37500000e-04,,3.16230938e-06,6.28125016e-03,,3.16230938e-06,5.39062498e-03
3.16250000e-06,1.09687500e-02,1.10937500e-02,,3.16310938e-06,-7.18750001e-04,,3.16310938e-06,4.92187496e-03
3.16330000e-06,3.18750000e-03,7.34375000e-03,,3.16390938e-06,6.40624994e-03,,3.16390938e-06,1.55468751e-02
3.16410000e-06,7.34375000e-03,1.01562500e-03,,3.16470938e-06,5.71874995e-03,,3.16470938e-06,7.26562506e-03
3.16490000e-06,1.01875000e-02,1.03906250e-02,,3.16550938e-06,9.84374993e-03,,3.16550938e-06,1.15625001e-02
3.16570000e-06,5.71875000e-03,1.07812500e-02,,3.16630938e-06,2.84374994e-03,,3.16630938e-06,1.78906247e-02
3.16650000e-06,4.46875000e-03,8.20312500e-03,,3.16710937e-06,1.03749996e-02,,3.16710937e-06,1.50781246e-02
3.16730000e-06,3.50000000e-03,1.34375000e-02,,3.16790938e-06,6.62499992e-03,,3.16790938e-06,9.06249974e-03
3.16810000e-06,7.09375000e-03,6.64062500e-03,,3.16870938e-06,4.53124987e-03,,3.16870938e-06,2.57812510e-03
3.16890000e-06,5.43750000e-03,7.50000000e-03,,3.16950938e-06,4.65625012e-03,,3.16950938e-06,8.59374995e-04
3.16970000e-06,5.53125000e-03,4.76562500e-03,,3.17030938e-06,9.34374984e-03,,3.17030938e-06,4.29687509e-03
3.17050000e-06,6.96875000e-03,8.28125000e-03,,3.17110938e-06,4.65625012e-03,,3.17110938e-06,6.17187517e-03
3.17130000e-06,1.50000000e-03,8.12500000e-03,,3.17190938e-06,7.21875019e-03,,3.17190938e-06,6.95312489e-03
3.17210000e-06,1.03125000e-02,9.45312500e-03,,3.17270937e-06,1.12499995e-03,,3.17270937e-06,1.41406246e-02
3.17290000e-06,4.84375000e-03,6.71875000e-03,,3.17350938e-06,3.50000011e-03,,3.17350938e-06,4.68750019e-03
3.17370000e-06,5.40625000e-03,4.14062500e-03,,3.17430938e-06,6.28125016e-03,,3.17430938e-06,1.10156247e-02
3.17450000e-06,5.65625000e-03,-1.71875000e-03,,3.17510938e-06,8.12499970e-03,,3.17510938e-06,1.06250001e-02
3.17530000e-06,3.78125000e-03,4.68750000e-04,,3.17590938e-06,-2.87500001e-03,,3.17590938e-06,8.75000004e-03
3.17610000e-06,4.06250000e-04,7.03125000e-03,,3.17670938e-06,4.12499998e-03,,3.17670938e-06,7.96874985e-03
3.17690000e-06,1.16562500e-02,2.89062500e-03,,3.17750938e-06,8.43750034e-03,,3.17750938e-06,4.14062478e-03
3.17770000e-06,6.81250000e-03,-7.81250000e-04,,3.17830937e-06,3.15625011e-03,,3.17830937e-06,1.28124999e-02
3.17850000e-06,8.90625000e-03,1.97656250e-02,,3.17910937e-06,1.40625006e-03,,3.17910937e-06,2.03124993e-03
3.17930000e-06,-6.25000000e-04,4.53125000e-03,,3.17990938e-06,4.06249985e-03,,3.17990938e-06,9.68750007e-03
3.18010000e-06,7.71875000e-03,9.06250000e-03,,3.18070938e-06,7.53124990e-03,,3.18070938e-06,1.33593753e-02
3.18090000e-06,2.34375000e-03,2.10937500e-03,,3.18150938e-06,2.93749990e-03,,3.18150938e-06,1.06250001e-02
3.18170000e-06,1.01562500e-02,1.50781250e-02,,3.18230938e-06,6.31250022e-03,,3.18230938e-06,4.76562511e-03
3.18250000e-06,5.71875000e-03,6.48437500e-03,,3.18310938e-06,3.12499993e-04,,3.18310938e-06,1.14062503e-02
3.18330000e-06,1.34687500e-02,7.73437500e-03,,3.18390937e-06,2.15624995e-03,,3.18390937e-06,7.26562506e-03
3.18410000e-06,5.34375000e-03,8.67187500e-03,,3.18470937e-06,6.65624999e-03,,3.18470937e-06,-3.20312497e-03
3.18490000e-06,6.75000000e-03,1.22656250e-02,,3.18550938e-06,1.68750004e-03,,3.18550938e-06,1.17187505e-03
3.18570000e-06,-1.25000000e-04,1.30468750e-02,,3.18630938e-06,2.28124997e-03,,3.18630938e-06,8.90624989e-03
3.18650000e-06,9.06250000e-04,-5.23437500e-03,,3.18710938e-06,4.90625016e-03,,3.18710938e-06,2.96874996e-03
3.18730000e-06,2.21875000e-03,7.65625000e-03,,3.18790938e-06,5.46874991e-03,,3.18790938e-06,1.09374998e-02
3.18810000e-06,5.53125000e-03,-1.87500000e-03,,3.18870938e-06,5.62499976e-04,,3.18870938e-06,4.76562511e-03
3.18890000e-06,-3.75000000e-04,5.07812500e-03,,3.18950937e-06,6.65624999e-03,,3.18950937e-06,8.90624989e-03
3.18970000e-06,5.09375000e-03,-3.75000000e-03,,3.19030937e-06,9.03125014e-03,,3.19030937e-06,-1.17187505e-03
3.19050000e-06,4.28125000e-03,1.25000000e-03,,3.19110938e-06,7.62500009e-03,,3.19110938e-06,9.14062466e-03
3.19130000e-06,5.93750000e-04,5.70312500e-03,,3.19190938e-06,-3.12500015e-05,,3.19190938e-06,6.17187517e-03
3.19210000e-06,4.96875000e-03,-2.26562500e-03,,3.19270938e-06,1.05625000e-02,,3.19270938e-06,1.36718750e-02
3.19290000e-06,4.43750000e-03,3.35937500e-03,,3.19350938e-06,4.65625012e-03,,3.19350938e-06,9.99999978e-03
3.19370000e-06,5.31250000e-03,9.76562500e-03,,3.19430938e-06,6.18749997e-03,,3.19430938e-06,1.73437502e-02
3.19450000e-06,-2.18750000e-04,1.35937500e-02,,3.19510937e-06,4.68750019e-03,,3.19510937e-06,1.71874999e-03
3.19530000e-06,2.68750000e-03,1.13281250e-02,,3.19590937e-06,9.25000012e-03,,3.19590937e-06,5.46875002e-04
3.19610000e-06,2.25000000e-03,2.18750000e-03,,3.19670938e-06,3.43749998e-03,,3.19670938e-06,1.42187504e-02
3.19690000e-06,5.09375000e-03,7.65625000e-03,,3.19750938e-06,6.81249984e-03,,3.19750938e-06,1.19531248e-02
3.19770000e-06,1.78125000e-03,3.51562500e-03,,3.19830938e-06,-3.78124998e-03,,3.19830938e-06,5.93749993e-03
3.19850000e-06,2.03125000e-03,8.28125000e-03,,3.19910938e-06,5.62500022e-03,,3.19910938e-06,8.59374995e-04
3.19930000e-06,4.84375000e-03,-5.46875000e-04,,3.19990938e-06,6.81249984e-03,,3.19990938e-06,2.34375009e-03
3.20010000e-06,3.81250000e-03,-1.56250000e-04,,3.20070937e-06,1.34062497e-02,,3.20070937e-06,5.07812481e-03
3.20090000e-06,6.28125000e-03,7.10937500e-03,,3.20150937e-06,2.49999994e-03,,3.20150937e-06,1.02343746e-02
3.20170000e-06,-2.15625000e-03,8.28125000e-03,,3.20230938e-06,7.71874981e-03,,3.20230938e-06,8.82812496e-03
3.20250000e-06,1.09062500e-02,7.57812500e-03,,3.20310938e-06,1.18124997e-02,,3.20310938e-06,1.08593749e-02
3.20330000e-06,6.65625000e-03,6.25000000e-03,,3.20390938e-06,8.12499970e-03,,3.20390938e-06,1.79687496e-02
3.20410000e-06,4.03125000e-03,1.08593750e-02,,3.20470938e-06,7.87500013e-03,,3.20470938e-06,6.40624994e-03
3.20490000e-06,3.06250000e-03,4.14062500e-03,,3.20550938e-06,4.87500010e-03,,3.20550938e-06,-3.04687489e-03
3.20570000e-06,5.40625000e-03,8.28125000e-03,,3.20630937e-06,5.75000001e-03,,3.20630937e-06,5.07812481e-03
3.20650000e-06,2.75000000e-03,2.81250000e-03,,3.20710937e-06,8.75000004e-03,,3.20710937e-06,1.28124999e-02
3.20730000e-06,2.65625000e-03,1.23437500e-02,,3.20790938e-06,7.68750021e-03,,3.20790938e-06,5.39062498e-03
3.20810000e-06,6.56250000e-04,7.89062500e-03,,3.20870938e-06,8.06249958e-03,,3.20870938e-06,5.62500022e-03
3.20890000e-06,1.03125000e-02,3.12500000e-04,,3.20950938e-06,3.93750006e-03,,3.20950938e-06,1.48437498e-02
3.20970000e-06,8.75000000e-04,1.10156250e-02,,3.21030938e-06,7.00000022e-03,,3.21030938e-06,7.96874985e-03
3.21050000e-06,7.31250000e-03,4.76562500e-03,,3.21110938e-06,6.87499996e-03,,3.21110938e-06,8.90624989e-03
3.21130000e-06,1.87500000e-03,1.15625000e-02,,3.21190937e-06,5.15625020e-03,,3.21190937e-06,1.20312497e-02
3.21210000e-06,3.43750000e-03,2.03125000e-03,,3.21270937e-06,4.40625008e-03,,3.21270937e-06,7.96874985e-03
3.21290000e-06,8.37500000e-03,-2.18750000e-03,,3.21350938e-06,4.90625016e-03,,3.21350938e-06,8.75000004e-03
3.21370000e-06,7.40625000e-03,1.31250000e-02,,3.21430938e-06,1.56250002e-03,,3.21430938e-06,2.10937508e-03
3.21450000e-06,3.62500000e-03,1.12500000e-02,,3.21510938e-06,7.34374998e-03,,3.21510938e-06,7.65625015e-03
3.21530000e-06,3.15625000e-03,-1.17187500e-03,,3.21590938e-06,7.87500013e-03,,3.21590938e-06,8.82812496e-03
3.21610000e-06,7.09375000e-03,-1.56250000e-04,,3.21670938e-06,9.59375035e-03,,3.21670938e-06,1.27343750e-02
3.21690000e-06,5.87500000e-03,4.53125000e-03,,3.21750937e-06,1.03124999e-03,,3.21750937e-06,3.90625000e-03
3.21770000e-06,7.00000000e-03,1.42968750e-02,,3.21830937e-06,6.71875011e-03,,3.21830937e-06,4.92187496e-03
3.21850000e-06,3.56250000e-03,5.39062500e-03,,3.21910938e-06,2.18750007e-04,,3.21910938e-06,-4.68749990e-04
3.21930000e-06,5.12500000e-03,7.65625000e-03,,3.21990938e-06,5.03124995e-03,,3.21990938e-06,7.18750013e-03
3.22010000e-06,6.53125000e-03,1.07812500e-02,,3.22070938e-06,2.74999999e-03,,3.22070938e-06,9.45312530e-03
3.22090000e-06,2.78125000e-03,6.79687500e-03,,3.22150938e-06,8.15625023e-03,,3.22150938e-06,1.02343746e-02
3.22170000e-06,4.28125000e-03,8.20312500e-03,,3.22230938e-06,3.93750006e-03,,3.22230938e-06,1.13281254e-02
3.22250000e-06,5.15625000e-03,9.45312500e-03,,3.22310937e-06,5.93749993e-03,,3.22310937e-06,9.45312530e-03
3.22330000e-06,1.09062500e-02,1.48437500e-03,,3.22390937e-06,1.62500003e-03,,3.22390937e-06,8.67187511e-03
3.22410000e-06,6.03125000e-03,9.76562500e-03,,3.22470938e-06,6.43750001e-03,,3.22470938e-06,2.89062504e-03
3.22490000e-06,2.75000000e-03,1.46875000e-02,,3.22550938e-06,6.75000018e-03,,3.22550938e-06,1.08593749e-02
3.22570000e-06,4.18750000e-03,6.71875000e-03,,3.22630938e-06,9.56249982e-03,,3.22630938e-06,7.42187491e-03
3.22650000e-06,7.37500000e-03,1.14843750e-02,,3.22710938e-06,2.43750005e-03,,3.22710938e-06,8.04687478e-03
3.22730000e-06,-3.18750000e-03,7.96875000e-03,,3.22790938e-06,3.65624996e-03,,3.22790938e-06,-1.79687503e-03
3.22810000e-06,1.01875000e-02,7.42187500e-03,,3.22870937e-06,3.81250004e-03,,3.22870937e-06,1.31249996e-02
3.22890000e-06,3.09375000e-03,2.89062500e-03,,3.22950937e-06,6.84374990e-03,,3.22950937e-06,7.34374998e-03
3.22970000e-06,8.12500000e-03,1.16406250e-02,,3.23030938e-06,6.59374986e-03,,3.23030938e-06,1.42968753e-02
3.23050000e-06,1.59375000e-03,1.33593750e-02,,3.23110938e-06,2.06249999e-03,,3.23110938e-06,1.51562504e-02
3.23130000e-06,9.28125000e-03,1.52343750e-02,,3.23190938e-06,6.56249980e-03,,3.23190938e-06,8.59375019e-03
3.23210000e-06,2.81250000e-03,4.53125000e-03,,3.23270938e-06,7.65625015e-03,,3.23270938e-06,8.04687478e-03
3.23290000e-06,7.93750000e-03,9.53125000e-03,,3.23350938e-06,-7.18750001e-04,,3.23350938e-06,3.43749998e-03
3.23370000e-06,2.28125000e-03,5.93750000e-03,,3.23430937e-06,4.37500002e-03,,3.23430937e-06,2.26562493e-03
3.23450000e-06,7.53125000e-03,3.12500000e-04,,3.23510937e-06,1.31249998e-03,,3.23510937e-06,1.42968753e-02
3.23530000e-06,8.50000000e-03,6.32812500e-03,,3.23590938e-06,1.00624999e-02,,3.23590938e-06,1.18749999e-02
3.23610000e-06,9.18750000e-03,1.01562500e-02,,3.23670938e-06,2.74999999e-03,,3.23670938e-06,1.14843752e-02
3.23690000e-06,2.00000000e-03,6.79687500e-03,,3.23750938e-06,5.24999993e-03,,3.23750938e-06,1.05468752e-02
3.23770000e-06,6.87500000e-03,1.15625000e-02,,3.23830938e-06,5.49999997e-03,,3.23830938e-06,3.43749998e-03
3.23850000e-06,5.06250000e-03,9.29687500e-03,,3.23910938e-06,8.37500021e-03,,3.23910938e-06,8.82812496e-03
3.23930000e-06,1.05312500e-02,3.51562500e-03,,3.23990937e-06,-2.18750001e-03,,3.23990937e-06,3.51562491e-03
3.24010000e-06,5.65625000e-03,7.57812500e-03,,3.24070937e-06,7.71874981e-03,,3.24070937e-06,1.09374998e-02
3.24090000e-06,1.02812500e-02,7.50000000e-03,,3.24150938e-06,7.62500009e-03,,3.24150938e-06,8.12499970e-03
3.24170000e-06,6.59375000e-03,5.62500000e-03,,3.24230938e-06,8.00000038e-03,,3.24230938e-06,1.08593749e-02
3.24250000e-06,5.31250000e-03,2.48437500e-02,,3.24310938e-06,3.93750006e-03,,3.24310938e-06,1.54687501e-02
3.24330000e-06,2.65625000e-03,1.28125000e-02,,3.24390938e-06,7.81250000e-03,,3.24390938e-06,1.90625004e-02
3.24410000e-06,7.68750000e-03,3.51562500e-03,,3.24470938e-06,3.03125009e-03,,3.24470938e-06,2.49999994e-03
3.24490000e-06,8.46875000e-03,1.46875000e-02,,3.24550938e-06,2.81250011e-03,,3.24550938e-06,1.48437498e-02
3.24570000e-06,7.31250000e-03,6.56250000e-03,,3.24630937e-06,4.49999981e-03,,3.24630937e-06,9.14062466e-03
3.24650000e-06,3.71875000e-03,1.21093750e-02,,3.24710938e-06,8.00000038e-03,,3.24710938e-06,1.21093746e-02
3.24730000e-06,8.87500000e-03,3.28125000e-03,,3.24790938e-06,3.56250000e-03,,3.24790938e-06,1.11718746e-02
3.24810000e-06,5.18750000e-03,1.15625000e-02,,3.24870938e-06,1.10312495e-02,,3.24870938e-06,1.06250001e-02
3.24890000e-06,8.65625000e-03,8.59375000e-03,,3.24950938e-06,2.09375005e-03,,3.24950938e-06,6.01562485e-03
3.24970000e-06,6.68750000e-03,2.81250000e-03,,3.25030938e-06,6.78124977e-03,,3.25030938e-06,1.28124999e-02
3.25050000e-06,3.09375000e-03,8.28125000e-03,,3.25110938e-06,8.21875036e-03,,3.25110938e-06,6.48437487e-03
3.25130000e-06,4.06250000e-03,1.27343750e-02,,3.25190937e-06,1.05937496e-02,,3.25190937e-06,5.54687483e-03
3.25210000e-06,1.17187500e-02,1.46093750e-02,,3.25270938e-06,6.87499996e-04,,3.25270938e-06,1.14062503e-02
3.25290000e-06,2.68750000e-03,7.18750000e-03,,3.25350938e-06,4.99999989e-03,,3.25350938e-06,6.01562485e-03
3.25370000e-06,9.12500000e-03,4.76562500e-03,,3.25430938e-06,7.24999979e-03,,3.25430938e-06,7.49999983e-03
3.25450000e-06,1.01875000e-02,-1.17187500e-03,,3.25510938e-06,2.46875011e-03,,3.25510938e-06,8.04687478e-03
3.25530000e-06,7.21875000e-03,1.17187500e-03,,3.25590938e-06,4.90625016e-03,,3.25590938e-06,2.73437495e-03
3.25610000e-06,1.84375000e-03,7.65625000e-03,,3.25670938e-06,4.93750023e-03,,3.25670938e-06,3.12500005e-03
3.25690000e-06,8.18750000e-03,4.92187500e-03,,3.25750937e-06,1.02812499e-02,,3.25750937e-06,1.68750007e-02
3.25770000e-06,7.62500000e-03,8.28125000e-03,,3.25830938e-06,5.06250001e-03,,3.25830938e-06,7.89062493e-03
3.25850000e-06,6.75000000e-03,8.90625000e-03,,3.25910938e-06,7.24999979e-03,,3.25910938e-06,8.20312463e-03
3.25930000e-06,1.59375000e-03,1.54687500e-02,,3.25990938e-06,9.06249974e-03,,3.25990938e-06,9.37500037e-03
3.26010000e-06,8.18750000e-03,7.96875000e-03,,3.26070938e-06,4.59375000e-03,,3.26070938e-06,1.01562496e-02
3.26090000e-06,3.87500000e-03,7.50000000e-03,,3.26150938e-06,7.34374998e-03,,3.26150938e-06,8.67187511e-03
3.26170000e-06,1.00312500e-02,1.60156250e-02,,3.26230938e-06,3.18749994e-03,,3.26230938e-06,1.14843752e-02
3.26250000e-06,1.09375000e-03,8.43750000e-03,,3.26310937e-06,3.37500009e-03,,3.26310937e-06,1.11718746e-02
3.26330000e-06,2.15625000e-03,-3.82812500e-03,,3.26390938e-06,1.93749997e-03,,3.26390938e-06,4.76562511e-03
3.26410000e-06,1.24375000e-02,4.68750000e-04,,3.26470938e-06,8.75000004e-03,,3.26470938e-06,1.53125003e-02
3.26490000e-06,1.09062500e-02,1.36718750e-02,,3.26550938e-06,-8.12500017e-04,,3.26550938e-06,-8.67187511e-03
3.26570000e-06,3.37500000e-03,8.67187500e-03,,3.26630938e-06,7.56249996e-03,,3.26630938e-06,1.39843747e-02
3.26650000e-06,1.75000000e-03,4.29687500e-03,,3.26710938e-06,4.46875021e-03,,3.26710938e-06,5.15625020e-03
3.26730000e-06,7.62500000e-03,8.90625000e-03,,3.26790938e-06,6.81249984e-03,,3.26790938e-06,9.76562500e-03
3.26810000e-06,5.65625000e-03,1.15625000e-02,,3.26870937e-06,5.37500018e-03,,3.26870937e-06,1.32812504e-02
3.26890000e-06,1.65625000e-03,1.20312500e-02,,3.26950938e-06,6.84374990e-03,,3.26950938e-06,4.14062478e-03
3.26970000e-06,5.28125000e-03,8.12500000e-03,,3.27030938e-06,2.78125005e-03,,3.27030938e-06,1.82031244e-02
3.27050000e-06,6.68750000e-03,1.60156250e-02,,3.27110938e-06,8.31250008e-03,,3.27110938e-06,1.43750003e-02
3.27130000e-06,5.62500000e-03,5.31250000e-03,,3.27190938e-06,2.09375005e-03,,3.27190938e-06,6.56249980e-03
3.27210000e-06,8.90625000e-03,1.75000000e-02,,3.27270938e-06,9.31250025e-03,,3.27270938e-06,6.09374978e-03
3.27290000e-06,4.93750000e-03,1.17187500e-02,,3.27350938e-06,4.56249993e-03,,3.27350938e-06,2.73437495e-03
3.27370000e-06,1.28125000e-03,7.96875000e-03,,3.27430937e-06,5.34375012e-03,,3.27430937e-06,9.06249974e-03
3.27450000e-06,6.75000000e-03,7.81250000e-05,,3.27510938e-06,-2.00000009e-03,,3.27510938e-06,1.32812504e-02
3.27530000e-06,5.65625000e-03,1.49218750e-02,,3.27590938e-06,2.34375009e-03,,3.27590938e-06,5.31250006e-03
3.27610000e-06,4.68750000e-03,5.15625000e-03,,3.27670938e-06,5.53125003e-03,,3.27670938e-06,6.17187517e-03
3.27690000e-06,4.53125000e-03,3.90625000e-04,,3.27750938e-06,8.59375019e-03,,3.27750938e-06,6.87499996e-03
3.27770000e-06,6.40625000e-03,1.49218750e-02,,3.27830938e-06,2.81250011e-03,,3.27830938e-06,1.40624996e-02
3.27850000e-06,-2.81250000e-03,1.45312500e-02,,3.27910938e-06,6.43750001e-03,,3.27910938e-06,3.28124990e-03
3.27930000e-06,5.50000000e-03,6.01562500e-03,,3.27990937e-06,6.03125012e-03,,3.27990937e-06,5.62500022e-03
3.28010000e-06,8.78125000e-03,8.28125000e-03,,3.28070938e-06,5.15625020e-03,,3.28070938e-06,1.00781247e-02
3.28090000e-06,1.15000000e-02,2.26562500e-02,,3.28150938e-06,5.40624978e-03,,3.28150938e-06,-1.87499996e-03
3.28170000e-06,1.75000000e-03,1.42187500e-02,,3.28230938e-06,6.50000013e-03,,3.28230938e-06,1.95312500e-03
3.28250000e-06,6.78125000e-03,0.00000000e+00,,3.28310938e-06,8.62499978e-03,,3.28310938e-06,1.62499994e-02
3.28330000e-06,3.46875000e-03,1.02343750e-02,,3.28390938e-06,7.24999979e-03,,3.28390938e-06,9.99999978e-03
3.28410000e-06,7.56250000e-03,1.19531250e-02,,3.28470938e-06,3.74999992e-03,,3.28470938e-06,1.47656249e-02
3.28490000e-06,4.06250000e-03,1.19531250e-02,,3.28550937e-06,4.43750015e-03,,3.28550937e-06,1.25000002e-02
3.28570000e-06,1.02187500e-02,6.25000000e-04,,3.28630938e-06,7.18750001e-04,,3.28630938e-06,1.46093750e-02
3.28650000e-06,5.28125000e-03,1.62500000e-02,,3.28710938e-06,8.31250008e-03,,3.28710938e-06,-7.03125028e-04
3.28730000e-06,1.43125000e-02,8.98437500e-03,,3.28790938e-06,8.21875036e-03,,3.28790938e-06,1.24218753e-02
3.28810000e-06,6.87500000e-03,3.51562500e-03,,3.28870938e-06,6.28125016e-03,,3.28870938e-06,1.51562504e-02
